case,document_nr,document_name,document_href,text,log
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","the workers unprotected; in the two months             following the trade union鈥檚 establishment, the municipal authority pressurized and             penalized the workers, issuing letters of dismissal to most of the executive committee             members.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","500.In its communication of 5 February 2016, the Government affirms that             its actions conformed entirely to national law and that no fundamental right related to             freedom of association was violated. The Government indicates that this is demonstrated             by the events which occurred and the actions and decisions of the competent authorities:             (i) on 6 December 2012, the Trade Union Associations Directorate received, from an             officer of the","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","complainant organization, an application for registration of the El             Crucero Municipal Workers鈥?Union; (ii) on 19聽December 2012, a group of workers of the             aforementioned municipality appeared, requesting proof that the union was in the process             of being registered and denouncing the fact that various people elected to positions of             leadership had lost their jobs; (iii) on 8聽February 2013, the Ministry of Labour             received a complaint from","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","members of the trade union that was being registered objecting             to the supposed violation of trade union immunity and the dismissal of workers proposed             as members of its executive committee; (iv) on 11聽February 2013, as a result of the             complaint received on 19 December 2012 the Trade Union Associations Directorate             requested the Departmental Labour Inspectorate to conduct an inspection at the El             Crucero municipal offices in order to","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","ascertain whether the individuals who had attended             the constituent assembly of the union were active workers; (v) on 14聽February 2013, the             Departmental Labour Inspectorate conducted an inspection at the aforementioned municipal             offices to investigate the allegations, including the supposed violation of trade union             immunity, and established that only two of the eight workers who claimed to comprise the             executive committee were in fact","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","actively employed, and that the other six had resigned             from their posts, unbidden and of their own free will; it therefore declared the             complaint alleging violation of trade union immunity to be unfounded (Departmental             Labour Inspectorate Decision No. 106-2013 also shows that the inspection of the payroll             documents for the first two weeks of February 2013 revealed that 13 of the 32聽workers             listed by the complainant organization as","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","present at the union鈥檚 constituent assembly             were not actively employed); (vi) on 19 February 2013, as a result of the inspection,             the Trade Union Associations Directorate issued Decision No. 4-2013 rejecting the             union鈥檚 application for registration on the grounds that the applicants were not active             municipal employees; the application thus failed to comply with one of the fundamental             legal requirements (article 207 of the Labour Code","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","requires that there be no fewer than             20聽members for the creation of a trade union); (vii) on 21 February 2013, the Trade             Union Associations Directorate received an appeal against Decision No. 4-2013; it             referred the appeal to the Labour Inspectorate-General, which in turn issued Decision             No. 76-2013 declaring the appeal to be unfounded and upholding Decision No. 4-2013;             (viii) on 23 May 2013, one of the members of the executive","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","committee of the union which             had applied for registration (Ms Alejandra Urtecho Mel茅ndez) lodged an appeal for amparo             (protection of constitutional rights) against Decision No. 76-2013 and, on 30 October             2013, the Constitutional Chamber of the Supreme Court of Justice issued Ruling No. 1530,             which dismissed the appeal for amparo, finding that it did not substantiate the alleged             violations of the applicant鈥檚 labour rights and that the","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","applicant did not provide             evidence to rebut the findings of the labour inspection, which had established that a             number of the members present at the union鈥檚 constituent assembly were not active             employees of the municipality concerned. The ruling of the Constitutional Chamber of the             Supreme Court of Justice, a copy of which is provided by the Government, also indicates             that the appellant: (a) did not attach evidence to her appeal for","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","amparo that each of             those present at the union鈥檚 constituent assembly was actively employed; and (b) was not             entitled to trade union immunity because the union had not previously been registered,             and dismissing members of the executive committee of a trade union which had not been             duly registered was in conformity with the Labour Code and the Municipal Administrative             Careers Act.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","501.Lastly, the Government highlights the progress made in terms of             freedom of association in the country, referring to the large increase in registrations             of trade unions (with 1,437 new trade union organizations registered in the 2007鈥?5             period), and the recognition of public sector trade unions and unions formed by             own-account workers.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']",502.The Committee notes that the complainant objects to the             administrative authority鈥檚 refusal to register a new trade union and alleges anti-union             discrimination by the public employer (El聽Crucero municipality) in the form of             dismissals of the workers who formed the trade union.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","503.As regards the refusal to register the trade union, the Committee             observes that an inspection carried out by the Departmental Labour Inspectorate, in             response to a complaint that members of the union鈥檚 executive committee were not active             workers, established that 13 of the 32 workers listed by the complainant as participants             in the union鈥檚 constituent assembly were not active workers. The Committee observes             that, in view of this","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","information, the Trade Union Associations Directorate refused to             register the trade union on the grounds that it failed to meet the requirement of 20             workers established by article聽206 of the Labour Code. The Committee recalls, in this             connection, that the legal requirement that there be a minimum number of 20 members to             form a union does not seem excessive and, therefore, does not in itself constitute an             obstacle to the formation of a","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","trade union [see Digest of decisions and principles of             the Freedom of Association Committee, fifth (revised) edition, 2006, para. 292].             However, the Committee notes with regret the delay in the processing of the union鈥檚             application for registration, which was received on 6聽December 2012 and was not decided             upon until 19 February 2013 (75 days later 鈥?even though article聽213 of the Labour Code             imposes a ten-day deadline). The Committee","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","notes that Departmental Labour Inspectorate             Decision No. 106-2013, which was appended by the Government, indicates that failure to             meet the minimum membership requirement (by one single worker) was established on the             basis of payroll information listing the number of active workers in February 2013, two             months after the application for registration was made, and that after the submission of             this application a complaint was made","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","concerning dismissals in violation of trade union             immunity. The Committee cannot rule out the possibility that the delay in proceedings             may have had a negative impact on the union鈥檚 ability to fulfil the membership             requirement and consequently become registered and obtain trade union immunity for its             executive committee. It requests the Government to carry out an additional investigation             in this regard, to indicate whether the","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","application met the membership requirements for             registration at the time of filing, and to the extent that anti-union dismissals are             found to have occurred, to register the union if the workers still desire. Finally, the             Committee wishes to recall that a long registration procedure constitutes a serious             obstacle to the establishment of organizations and amounts to a denial of the right of             workers to establish organizations without","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","previous authorization [see Digest, op. cit.,             para. 307].","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","504.As regards the allegation of anti-union pressure and dismissals, the             Committee observes that, if proven, the dismissals would have created an obstacle to the             union鈥檚 registration (which was refused on the grounds that the union was one worker             short). In this respect, the Committee regrets that the complainant organization did not             provide more detailed information to substantiate its allegation, such as the dismissal             letters to which","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
Case No 3177 (Nicaragua),10-Nov-15,Confederation of Trade Union Action and Unity (CAUS),"['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4081827', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167']","it refers or the names of those affected. On the one hand, the             Committee notes the Government鈥檚 indication that it received a complaint alleging             violation of trade union immunity, but that the complaint was dismissed after the             Departmental Labour Inspectorate established that the six members of the executive             committee who were no longer actively employed had resigned from their posts             voluntarily. On the other hand, the Committee","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:3282167, response status: 200"
